line_item_id,order_id,product_id,line_number,quantity,unit_price,discount_pct,discount_amount,line_total,created_at
9153,8321,109,1,8,657.49,0.01,52.60,5207.32,2023-08-15 00:00:00
9154,8322,36,3,17,1375.75,0.12,2806.53,20581.22,2025-06-15 00:00:00
9155,8322,159,5,19,658.81,0.26,3254.52,9262.87,2025-08-01 00:00:00
9156,8323,63,4,7,1133.74,0.06,476.17,7460.01,2024-12-22 00:00:00
9157,8325,102,2,18,947.62,0.12,2046.86,15010.30,2024-11-13 00:00:00
9158,8327,115,4,2,1100.14,0.19,418.05,1782.23,2023-05-03 00:00:00
9159,8328,30,2,11,1018.23,0.25,2800.13,8400.40,2024-05-11 00:00:00
9160,8328,70,5,7,188.01,0.25,329.02,987.05,2023-11-11 00:00:00
9161,8329,157,1,6,309.73,0.10,185.84,1672.54,2024-01-13 00:00:00
9162,8329,32,2,8,400.21,0.06,192.10,3009.58,2025-01-27 00:00:00
9163,8329,115,4,3,1163.87,0.05,174.58,3317.03,2024-10-22 00:00:00
9164,8330,125,5,10,929.25,0.25,2323.12,6969.38,2024-03-24 00:00:00
9165,8332,164,1,18,642.97,0.11,1273.08,10300.38,2024-01-18 00:00:00
9166,8332,136,3,20,681.74,0.04,545.39,13089.41,2025-11-12 00:00:00
9167,8333,115,5,2,221.61,0.08,35.46,407.76,2025-04-02 00:00:00
9168,8334,80,4,11,1322.27,0.07,1018.15,13526.82,2023-09-02 00:00:00
9169,8335,173,2,2,710.92,0.19,270.15,1151.69,2023-04-24 00:00:00
9170,8336,123,2,1,32.37,0.29,9.39,22.98,2025-02-28 00:00:00
9171,8336,11,3,18,865.32,0.14,2180.61,13395.15,2024-06-24 00:00:00
9172,8337,59,1,11,1476.02,0.18,2922.52,13313.70,2024-04-07 00:00:00
9173,8338,72,3,12,1430.08,0.28,4805.07,12355.89,2023-05-26 00:00:00
9174,8340,105,3,4,1410.94,0.11,620.81,5022.95,2025-05-21 00:00:00
9175,8342,53,4,8,590.09,0.12,566.49,4154.23,2023-06-16 00:00:00
9176,8343,5,3,3,1267.57,0.21,798.57,3004.14,2024-03-12 00:00:00
9177,8345,18,4,6,293.00,0.07,123.06,1634.94,2025-03-28 00:00:00
9178,8347,128,4,6,646.64,0.08,310.39,3569.45,2024-04-13 00:00:00
9179,8348,11,2,18,138.67,0.18,449.29,2046.77,2023-03-28 00:00:00
9180,8349,51,2,11,52.69,0.22,127.51,452.08,2024-07-10 00:00:00
9181,8349,33,4,2,606.52,0.15,181.96,1031.08,2024-12-04 00:00:00
9182,8350,187,4,17,1121.28,0.08,1524.94,17536.82,2024-08-20 00:00:00
9183,8351,142,2,11,1222.46,0.27,3630.71,9816.35,2023-06-07 00:00:00
9184,8352,169,5,14,792.85,0.17,1886.98,9212.92,2024-04-01 00:00:00
9185,8354,150,4,6,118.71,0.02,14.25,698.01,2024-10-01 00:00:00
9186,8360,64,1,13,748.39,0.10,972.91,8756.16,2025-07-13 00:00:00
9187,8360,60,3,7,1459.45,0.22,2247.55,7968.60,2024-06-25 00:00:00
9188,8361,99,1,13,1405.59,0.29,5299.07,12973.60,2025-05-27 00:00:00
9189,8362,189,3,13,801.14,0.18,1874.67,8540.15,2023-04-22 00:00:00
9190,8363,7,3,16,321.06,0.00,0.00,5136.96,2025-10-31 00:00:00
9191,8363,116,4,16,443.05,0.13,921.54,6167.26,2024-07-04 00:00:00
9192,8364,60,1,17,998.88,0.01,169.81,16811.15,2025-11-27 00:00:00
9193,8364,43,3,12,1011.84,0.01,121.42,12020.66,2024-06-28 00:00:00
9194,8365,189,5,11,1173.33,0.08,1032.53,11874.10,2024-05-18 00:00:00
9195,8366,95,2,17,813.62,0.14,1936.42,11895.12,2024-06-04 00:00:00
9196,8367,45,3,4,80.01,0.08,25.60,294.44,2023-04-02 00:00:00
9197,8367,90,4,10,1032.20,0.14,1445.08,8876.92,2024-06-24 00:00:00
9198,8367,191,5,17,889.20,0.07,1058.15,14058.25,2023-09-03 00:00:00
9199,8369,134,3,14,1235.47,0.27,4670.08,12626.50,2023-02-28 00:00:00
9200,8369,198,5,15,557.74,0.21,1756.88,6609.22,2024-03-26 00:00:00
9201,8370,147,1,8,992.83,0.22,1747.38,6195.26,2025-01-08 00:00:00
9202,8370,197,3,13,682.64,0.23,2041.09,6833.23,2025-05-17 00:00:00
9203,8371,3,4,1,1294.00,0.21,271.74,1022.26,2024-01-07 00:00:00
9204,8373,123,1,2,889.07,0.07,124.47,1653.67,2025-04-22 00:00:00
9205,8374,193,5,11,444.61,0.25,1222.68,3668.03,2025-12-12 00:00:00
9206,8375,161,3,19,1336.46,0.09,2285.35,23107.39,2024-02-08 00:00:00
9207,8376,175,4,7,1175.52,0.15,1234.30,6994.34,2023-01-17 00:00:00
9208,8377,188,5,12,333.48,0.27,1080.48,2921.28,2024-04-18 00:00:00
9209,8378,65,2,15,1187.25,0.19,3383.66,14425.09,2025-03-04 00:00:00
9210,8379,127,1,17,70.68,0.23,276.36,925.20,2025-06-28 00:00:00
9211,8379,167,3,18,102.11,0.19,349.22,1488.76,2024-09-26 00:00:00
9212,8380,65,3,12,1182.92,0.18,2555.11,11639.93,2025-01-29 00:00:00
9213,8380,132,4,6,1417.08,0.17,1445.42,7057.06,2024-08-10 00:00:00
9214,8380,140,5,1,842.06,0.08,67.36,774.70,2023-12-21 00:00:00
9215,8381,25,3,17,863.90,0.03,440.59,14245.71,2023-03-23 00:00:00
9216,8381,89,5,17,1334.34,0.12,2722.05,19961.73,2025-12-02 00:00:00
9217,8382,103,4,20,1096.78,0.24,5264.54,16671.06,2023-05-15 00:00:00
9218,8382,141,5,9,1269.95,0.12,1371.55,10058.00,2025-10-17 00:00:00
9219,8384,17,1,9,164.54,0.15,222.13,1258.73,2025-07-15 00:00:00
9220,8384,196,2,10,1447.62,0.23,3329.53,11146.67,2023-08-31 00:00:00
9221,8384,8,3,11,607.73,0.06,401.10,6283.93,2023-09-23 00:00:00
9222,8384,106,5,6,1267.38,0.13,988.56,6615.72,2023-03-07 00:00:00
9223,8386,47,4,11,1362.07,0.22,3296.21,11686.56,2025-10-06 00:00:00
9224,8387,139,5,14,512.13,0.07,501.89,6667.93,2025-09-11 00:00:00
9225,8389,142,1,13,634.44,0.14,1154.68,7093.04,2024-03-13 00:00:00
9226,8392,110,2,1,336.19,0.04,13.45,322.74,2023-07-17 00:00:00
9227,8394,29,3,6,423.15,0.17,431.61,2107.29,2023-06-18 00:00:00
9228,8395,92,1,9,728.92,0.17,1115.25,5445.03,2025-11-04 00:00:00
9229,8396,77,4,9,1037.13,0.03,280.03,9054.14,2024-12-13 00:00:00
9230,8397,17,1,20,895.56,0.15,2686.68,15224.52,2023-11-21 00:00:00
9231,8398,124,5,14,1413.16,0.24,4748.22,15036.02,2025-12-27 00:00:00
9232,8399,151,4,2,771.46,0.27,416.59,1126.33,2025-09-20 00:00:00
9233,8400,29,1,1,566.83,0.13,73.69,493.14,2023-12-03 00:00:00
9234,8400,51,4,8,1038.40,0.15,1246.08,7061.12,2024-07-20 00:00:00
9235,8402,115,5,8,236.98,0.15,284.38,1611.46,2024-01-11 00:00:00
9236,8405,33,4,9,293.27,0.27,712.65,1926.78,2025-09-29 00:00:00
9237,8406,81,1,18,1117.73,0.22,4426.21,15692.93,2023-07-30 00:00:00
9238,8407,110,2,5,522.46,0.12,313.48,2298.82,2025-07-02 00:00:00
9239,8408,17,3,17,558.79,0.04,379.98,9119.45,2025-06-23 00:00:00
9240,8409,114,1,15,1253.23,0.12,2255.81,16542.64,2023-08-27 00:00:00
9241,8410,177,4,11,927.04,0.06,611.85,9585.59,2023-04-14 00:00:00
9242,8411,153,2,13,222.07,0.22,635.12,2251.79,2025-08-09 00:00:00
9243,8412,131,1,13,1321.92,0.03,515.55,16669.41,2025-11-27 00:00:00
9244,8412,192,3,19,107.58,0.05,102.20,1941.82,2024-04-17 00:00:00
9245,8413,176,1,9,1161.55,0.28,2927.11,7526.84,2024-07-03 00:00:00
9246,8413,10,2,5,656.21,0.21,689.02,2592.03,2023-04-04 00:00:00
9247,8413,172,5,17,1331.49,0.07,1584.47,21050.86,2025-08-09 00:00:00
9248,8414,73,1,7,568.31,0.09,358.04,3620.13,2025-11-08 00:00:00
9249,8414,81,2,18,442.37,0.25,1990.66,5972.00,2024-09-05 00:00:00
9250,8417,157,3,12,946.51,0.28,3180.27,8177.85,2024-01-02 00:00:00
9251,8417,129,4,16,589.06,0.14,1319.49,8105.47,2024-11-25 00:00:00
9252,8419,111,1,15,480.59,0.23,1658.04,5550.81,2025-04-18 00:00:00
9253,8420,105,1,18,780.30,0.09,1264.09,12781.31,2024-12-02 00:00:00
9254,8421,166,1,7,1134.93,0.25,1986.13,5958.38,2024-09-20 00:00:00
9255,8421,23,3,7,1116.85,0.06,469.08,7348.87,2024-02-22 00:00:00
9256,8423,49,5,6,1445.88,0.20,1735.06,6940.22,2023-04-17 00:00:00
9257,8425,134,1,4,905.05,0.09,325.82,3294.38,2024-08-09 00:00:00
9258,8426,144,2,19,1443.21,0.23,6306.83,21114.16,2023-10-26 00:00:00
9259,8427,7,5,17,452.00,0.24,1844.16,5839.84,2024-04-23 00:00:00
9260,8428,92,1,20,876.52,0.17,2980.17,14550.23,2023-09-19 00:00:00
9261,8429,24,1,11,720.00,0.20,1584.00,6336.00,2025-05-26 00:00:00
9262,8429,66,5,9,1070.17,0.25,2407.88,7223.65,2023-12-01 00:00:00
9263,8431,145,3,14,128.14,0.05,89.70,1704.26,2024-10-03 00:00:00
9264,8432,38,1,17,676.56,0.01,115.02,11386.50,2023-04-08 00:00:00
9265,8432,97,5,6,1484.20,0.13,1157.68,7747.52,2025-02-02 00:00:00
9266,8433,39,2,3,946.19,0.24,681.26,2157.31,2023-11-07 00:00:00
9267,8433,91,5,13,238.83,0.09,279.43,2825.36,2025-08-02 00:00:00
9268,8434,107,3,5,1259.16,0.29,1825.78,4470.02,2023-03-19 00:00:00
9269,8437,109,5,14,1386.01,0.08,1552.33,17851.81,2025-04-29 00:00:00
9270,8443,165,2,14,1176.01,0.02,329.28,16134.86,2024-01-24 00:00:00
9271,8443,113,3,2,665.37,0.02,26.61,1304.13,2023-04-15 00:00:00
9272,8444,145,4,12,1457.76,0.26,4548.21,12944.91,2025-09-17 00:00:00
9273,8445,199,4,12,358.13,0.15,644.63,3652.93,2025-12-18 00:00:00
9274,8445,186,5,5,1475.17,0.23,1696.45,5679.40,2025-07-16 00:00:00
9275,8447,143,1,9,1034.79,0.14,1303.84,8009.27,2023-07-30 00:00:00
9276,8447,122,2,3,1265.51,0.21,797.27,2999.26,2024-12-18 00:00:00
9277,8449,179,2,13,930.46,0.21,2540.16,9555.82,2025-08-25 00:00:00
9278,8453,140,3,3,756.83,0.15,340.57,1929.92,2024-11-04 00:00:00
9279,8455,130,2,3,545.54,0.18,294.59,1342.03,2023-09-02 00:00:00
9280,8457,136,2,14,217.12,0.18,547.14,2492.54,2025-08-13 00:00:00
9281,8457,133,3,9,94.98,0.19,162.42,692.40,2023-05-19 00:00:00
9282,8457,148,5,12,720.46,0.10,864.55,7780.97,2025-04-03 00:00:00
9283,8459,46,4,4,24.26,0.01,0.97,96.07,2023-02-08 00:00:00
9284,8460,67,1,16,1063.27,0.02,340.25,16672.07,2024-08-19 00:00:00
9285,8460,12,5,14,986.93,0.27,3730.60,10086.42,2025-11-22 00:00:00
9286,8461,87,4,19,67.29,0.02,25.57,1252.94,2025-06-28 00:00:00
9287,8462,2,4,18,1400.98,0.30,7565.29,17652.35,2023-05-10 00:00:00
9288,8462,78,5,14,1271.63,0.18,3204.51,14598.31,2023-04-21 00:00:00
9289,8463,37,1,15,953.75,0.05,715.31,13590.94,2025-08-22 00:00:00
9290,8463,130,3,7,674.73,0.19,897.39,3825.72,2023-10-10 00:00:00
9291,8463,61,5,4,1088.30,0.27,1175.36,3177.84,2025-08-24 00:00:00
9292,8465,2,4,3,1457.63,0.12,524.75,3848.14,2023-02-06 00:00:00
9293,8466,192,3,12,1325.94,0.27,4296.05,11615.23,2023-11-18 00:00:00
9294,8467,160,4,5,610.39,0.18,549.35,2502.60,2024-04-23 00:00:00
9295,8468,100,3,5,87.78,0.03,13.17,425.73,2024-04-20 00:00:00
9296,8468,75,4,5,1304.24,0.08,521.70,5999.50,2025-11-09 00:00:00
9297,8468,128,5,14,351.51,0.04,196.85,4724.29,2025-10-22 00:00:00
9298,8469,101,3,5,1491.99,0.03,223.80,7236.15,2023-02-06 00:00:00
9299,8469,52,5,4,886.24,0.21,744.44,2800.52,2024-11-06 00:00:00
9300,8471,50,1,12,888.92,0.06,640.02,10027.02,2024-12-16 00:00:00
9301,8471,130,5,6,1013.64,0.07,425.73,5656.11,2024-07-31 00:00:00
9302,8472,115,5,17,1378.58,0.26,6093.32,17342.54,2025-12-20 00:00:00
9303,8474,37,5,10,503.60,0.19,956.84,4079.16,2023-09-13 00:00:00
9304,8475,156,3,17,752.56,0.03,383.81,12409.71,2024-03-19 00:00:00
9305,8476,55,2,19,189.46,0.15,539.96,3059.78,2024-02-09 00:00:00
9306,8477,196,1,5,834.91,0.05,208.73,3965.82,2024-04-05 00:00:00
9307,8479,159,4,6,1058.38,0.25,1587.57,4762.71,2024-10-16 00:00:00
9308,8480,79,4,3,1167.01,0.26,910.27,2590.76,2025-08-25 00:00:00
9309,8482,13,5,12,1384.89,0.09,1495.68,15123.00,2024-07-30 00:00:00
9310,8483,7,1,11,1036.89,0.15,1710.87,9694.92,2024-12-21 00:00:00
9311,8483,50,4,6,449.49,0.03,80.91,2616.03,2024-02-17 00:00:00
9312,8483,108,5,20,70.44,0.14,197.23,1211.57,2023-11-20 00:00:00
9313,8485,186,5,10,879.97,0.28,2463.92,6335.78,2024-07-22 00:00:00
9314,8487,173,5,4,28.77,0.14,16.11,98.97,2023-07-20 00:00:00
9315,8488,121,5,18,694.09,0.17,2123.92,10369.70,2025-10-12 00:00:00
9316,8489,193,2,12,1112.07,0.21,2802.42,10542.42,2023-01-22 00:00:00
9317,8490,1,3,9,1252.03,0.29,3267.80,8000.47,2024-09-14 00:00:00
9318,8491,88,4,16,913.85,0.04,584.86,14036.74,2025-01-27 00:00:00
9319,8492,59,2,15,329.77,0.06,296.79,4649.76,2025-03-23 00:00:00
9320,8496,177,1,19,1312.12,0.06,1495.82,23434.46,2023-10-29 00:00:00
9321,8497,66,3,10,418.22,0.28,1171.02,3011.18,2023-09-04 00:00:00
9322,8497,42,4,6,572.73,0.18,618.55,2817.83,2023-05-30 00:00:00
9323,8498,75,2,8,630.35,0.05,252.14,4790.66,2023-04-06 00:00:00
9324,8498,16,4,19,153.63,0.04,116.76,2802.21,2024-12-09 00:00:00
9325,8499,184,1,17,566.87,0.26,2505.57,7131.22,2023-04-15 00:00:00
9326,8500,35,2,20,731.86,0.01,146.37,14490.83,2024-12-27 00:00:00
9327,8500,61,4,17,1493.15,0.21,5330.55,20053.00,2025-08-24 00:00:00
9328,8502,6,3,14,998.62,0.01,139.81,13840.87,2024-02-25 00:00:00
9329,8503,127,4,9,836.12,0.12,903.01,6622.07,2025-10-20 00:00:00
9330,8503,143,5,5,648.41,0.07,226.94,3015.11,2025-10-01 00:00:00
9331,8504,98,3,20,198.27,0.12,475.85,3489.55,2023-01-13 00:00:00
9332,8505,85,3,19,948.60,0.19,3424.45,14598.95,2023-08-17 00:00:00
9333,8508,140,3,1,448.85,0.09,40.40,408.45,2025-09-19 00:00:00
9334,8509,156,1,10,1479.96,0.10,1479.96,13319.64,2024-11-02 00:00:00
9335,8509,27,4,11,882.27,0.18,1746.89,7958.08,2025-04-17 00:00:00
9336,8511,195,3,2,371.37,0.10,74.27,668.47,2023-11-27 00:00:00
9337,8514,119,3,1,1337.60,0.02,26.75,1310.85,2025-01-11 00:00:00
9338,8515,11,2,2,1483.02,0.18,533.89,2432.15,2025-09-21 00:00:00
9339,8515,27,4,20,946.81,0.07,1325.53,17610.67,2023-11-02 00:00:00
9340,8516,143,1,4,697.23,0.30,836.68,1952.24,2024-06-20 00:00:00
9341,8516,2,2,18,926.65,0.16,2668.75,14010.95,2025-08-27 00:00:00
9342,8516,148,4,15,551.63,0.06,496.47,7777.98,2023-08-29 00:00:00
9343,8516,93,5,10,490.33,0.30,1470.99,3432.31,2023-05-12 00:00:00
9344,8517,108,3,10,329.69,0.07,230.78,3066.12,2025-12-18 00:00:00
9345,8518,34,1,17,806.48,0.12,1645.22,12064.94,2025-08-03 00:00:00
9346,8519,1,1,2,893.74,0.08,143.00,1644.48,2023-08-04 00:00:00
9347,8519,142,3,18,628.52,0.24,2715.21,8598.15,2025-10-02 00:00:00
9348,8519,187,4,12,739.42,0.03,266.19,8606.85,2025-07-30 00:00:00
9349,8519,48,5,7,87.45,0.13,79.58,532.57,2024-12-11 00:00:00
9350,8521,122,3,18,616.21,0.20,2218.36,8873.42,2025-02-16 00:00:00
9351,8521,82,5,18,385.73,0.22,1527.49,5415.65,2024-02-07 00:00:00
9352,8522,2,1,2,1101.28,0.19,418.49,1784.07,2023-11-26 00:00:00
9353,8522,43,2,1,617.62,0.12,74.11,543.51,2023-02-14 00:00:00
9354,8523,108,5,14,737.29,0.18,1857.97,8464.09,2025-10-23 00:00:00
9355,8524,62,2,14,1172.57,0.18,2954.88,13461.10,2024-09-17 00:00:00
9356,8525,183,2,3,1088.11,0.01,32.64,3231.69,2025-10-27 00:00:00
9357,8525,180,3,6,899.10,0.06,323.68,5070.92,2025-11-12 00:00:00
9358,8526,176,4,1,273.20,0.09,24.59,248.61,2023-11-11 00:00:00
9359,8527,197,1,18,91.27,0.02,32.86,1610.00,2023-08-08 00:00:00
9360,8530,161,1,6,262.94,0.13,205.09,1372.55,2025-12-13 00:00:00
9361,8530,22,2,15,699.48,0.17,1783.67,8708.53,2024-01-13 00:00:00
9362,8530,89,3,15,801.56,0.13,1563.04,10460.36,2025-04-30 00:00:00
9363,8531,136,1,4,199.89,0.01,8.00,791.56,2024-03-26 00:00:00
9364,8531,39,2,11,216.20,0.01,23.78,2354.42,2023-05-21 00:00:00
9365,8531,163,5,3,813.77,0.03,73.24,2368.07,2024-01-15 00:00:00
9366,8532,63,1,1,725.44,0.16,116.07,609.37,2023-05-06 00:00:00
9367,8532,20,5,5,258.02,0.04,51.60,1238.50,2024-02-12 00:00:00
9368,8533,192,3,14,531.75,0.04,297.78,7146.72,2023-07-14 00:00:00
9369,8535,16,1,3,57.29,0.24,41.25,130.62,2024-07-12 00:00:00
9370,8536,86,1,6,1362.79,0.01,81.77,8094.97,2024-12-13 00:00:00
9371,8537,181,3,2,61.30,0.28,34.33,88.27,2023-06-13 00:00:00
9372,8538,18,2,20,946.67,0.14,2650.68,16282.72,2024-10-20 00:00:00
9373,8538,130,3,1,770.87,0.11,84.80,686.07,2023-09-10 00:00:00
9374,8540,22,1,3,1257.28,0.26,980.68,2791.16,2024-10-23 00:00:00
9375,8541,6,2,10,169.84,0.25,424.60,1273.80,2024-12-04 00:00:00
9376,8541,16,4,3,179.16,0.05,26.87,510.61,2025-10-28 00:00:00
9377,8543,117,3,11,99.36,0.16,174.87,918.09,2025-03-20 00:00:00
9378,8544,120,3,2,300.73,0.02,12.03,589.43,2025-09-20 00:00:00
9379,8545,64,4,18,22.33,0.18,72.35,329.59,2023-07-13 00:00:00
9380,8548,73,5,20,1432.08,0.15,4296.24,24345.36,2023-08-09 00:00:00
9381,8549,154,2,3,56.96,0.11,18.80,152.08,2024-09-12 00:00:00
9382,8549,32,3,9,578.34,0.16,832.81,4372.25,2023-09-05 00:00:00
9383,8549,127,4,11,1130.26,0.02,248.66,12184.20,2024-12-16 00:00:00
9384,8549,143,5,8,1192.72,0.09,858.76,8683.00,2024-05-05 00:00:00
9385,8550,87,2,20,107.48,0.05,107.48,2042.12,2024-11-18 00:00:00
9386,8552,59,5,14,1120.12,0.09,1411.35,14270.33,2025-08-26 00:00:00
9387,8553,158,3,20,1117.51,0.11,2458.52,19891.68,2024-04-15 00:00:00
9388,8553,175,4,7,1412.54,0.20,1977.56,7910.22,2024-09-22 00:00:00
9389,8554,122,4,11,30.13,0.23,76.23,255.20,2023-05-24 00:00:00
9390,8554,124,5,18,297.94,0.22,1179.84,4183.08,2024-01-28 00:00:00
9391,8556,166,3,13,1395.78,0.08,1451.61,16693.53,2023-03-13 00:00:00
9392,8557,162,1,12,795.90,0.10,955.08,8595.72,2023-05-30 00:00:00
9393,8558,26,1,18,562.95,0.14,1418.63,8714.47,2023-06-23 00:00:00
9394,8558,121,5,1,669.34,0.14,93.71,575.63,2025-08-25 00:00:00
9395,8559,110,1,14,1365.00,0.30,5733.00,13377.00,2025-08-03 00:00:00
9396,8559,19,2,2,1277.84,0.21,536.69,2018.99,2023-07-31 00:00:00
9397,8561,9,3,10,267.09,0.23,614.31,2056.59,2024-05-26 00:00:00
9398,8562,6,1,16,318.06,0.21,1068.68,4020.28,2024-12-15 00:00:00
9399,8564,60,1,18,591.88,0.04,426.15,10227.69,2025-10-22 00:00:00
9400,8564,17,3,11,937.66,0.29,2991.14,7323.12,2023-02-13 00:00:00
9401,8565,3,1,15,1397.28,0.20,4191.84,16767.36,2025-02-25 00:00:00
9402,8566,30,2,14,911.36,0.02,255.18,12503.86,2025-12-02 00:00:00
9403,8566,82,3,8,398.32,0.14,446.12,2740.44,2024-10-06 00:00:00
9404,8566,16,5,15,453.35,0.16,1088.04,5712.21,2024-06-13 00:00:00
9405,8567,77,1,10,363.10,0.18,653.58,2977.42,2024-07-28 00:00:00
9406,8567,106,2,20,260.53,0.12,625.27,4585.33,2025-04-28 00:00:00
9407,8569,198,3,7,899.33,0.10,629.53,5665.78,2025-12-05 00:00:00
9408,8570,28,4,8,806.05,0.28,1805.55,4642.85,2024-01-22 00:00:00
9409,8571,72,4,20,970.83,0.28,5436.65,13979.95,2024-10-15 00:00:00
9410,8571,87,5,6,865.01,0.25,1297.52,3892.54,2023-11-23 00:00:00
9411,8572,119,3,15,711.77,0.20,2135.31,8541.24,2023-07-02 00:00:00
9412,8573,49,1,12,804.75,0.18,1738.26,7918.74,2025-04-22 00:00:00
9413,8573,31,4,13,44.76,0.02,11.64,570.24,2023-08-02 00:00:00
9414,8574,30,3,8,1234.80,0.30,2963.52,6914.88,2025-10-05 00:00:00
9415,8575,129,1,15,110.57,0.28,464.39,1194.16,2025-08-23 00:00:00
9416,8575,169,3,20,1180.24,0.20,4720.96,18883.84,2025-12-10 00:00:00
9417,8575,165,4,19,256.83,0.26,1268.74,3611.03,2023-04-30 00:00:00
9418,8576,148,1,2,1384.75,0.14,387.73,2381.77,2025-08-24 00:00:00
9419,8577,37,3,11,835.79,0.01,91.94,9101.75,2023-04-17 00:00:00
9420,8577,156,5,1,1285.72,0.28,360.00,925.72,2024-11-09 00:00:00
9421,8578,7,2,19,1495.70,0.08,2273.46,26144.84,2025-02-25 00:00:00
9422,8583,171,4,13,15.57,0.27,54.65,147.76,2023-01-04 00:00:00
9423,8584,107,1,17,854.91,0.28,4069.37,10464.10,2024-01-09 00:00:00
9424,8584,94,3,12,1103.86,0.26,3444.04,9802.28,2025-12-02 00:00:00
9425,8585,197,1,20,688.17,0.14,1926.88,11836.52,2024-06-23 00:00:00
9426,8585,7,5,15,991.82,0.08,1190.18,13687.12,2023-08-24 00:00:00
9427,8586,149,2,1,268.30,0.08,21.46,246.84,2023-09-05 00:00:00
9428,8587,106,2,4,748.77,0.30,898.52,2096.56,2024-01-26 00:00:00
9429,8587,128,4,19,953.33,0.23,4166.05,13947.22,2023-03-07 00:00:00
9430,8587,146,5,1,499.68,0.07,34.98,464.70,2024-02-03 00:00:00
9431,8590,195,1,2,182.68,0.18,65.76,299.60,2024-11-06 00:00:00
9432,8590,32,2,17,1474.18,0.08,2004.88,23056.18,2023-02-10 00:00:00
9433,8590,67,3,17,565.34,0.23,2210.48,7400.30,2023-04-04 00:00:00
9434,8590,44,5,7,132.75,0.23,213.73,715.52,2024-08-24 00:00:00
9435,8591,182,4,9,1259.84,0.04,453.54,10885.02,2024-12-06 00:00:00
9436,8592,97,1,12,87.15,0.25,261.45,784.35,2023-07-22 00:00:00
9437,8592,83,4,1,25.90,0.08,2.07,23.83,2025-11-20 00:00:00
9438,8593,57,4,17,231.95,0.16,630.90,3312.25,2023-04-24 00:00:00
9439,8593,21,5,5,61.30,0.22,67.43,239.07,2023-08-09 00:00:00
9440,8595,82,4,5,612.75,0.26,796.58,2267.17,2023-04-09 00:00:00
9441,8596,124,2,14,1031.02,0.17,2453.83,11980.45,2025-10-05 00:00:00
9442,8597,81,1,15,164.93,0.23,569.01,1904.94,2025-06-06 00:00:00
9443,8597,154,4,15,219.62,0.00,0.00,3294.30,2023-02-25 00:00:00
9444,8598,112,2,20,704.70,0.13,1832.22,12261.78,2025-11-20 00:00:00
9445,8599,115,5,19,398.84,0.21,1591.37,5986.59,2024-03-07 00:00:00
9446,8601,31,4,12,171.50,0.00,0.00,2058.00,2023-06-10 00:00:00
9447,8603,127,3,17,304.96,0.30,1555.30,3629.02,2024-11-06 00:00:00
9448,8603,118,4,3,1360.55,0.02,81.63,4000.02,2024-02-08 00:00:00
9449,8604,178,3,14,643.69,0.03,270.35,8741.31,2025-04-18 00:00:00
9450,8605,93,3,17,1466.19,0.03,747.76,24177.47,2025-11-10 00:00:00
9451,8605,62,5,15,1252.74,0.29,5449.42,13341.68,2025-05-12 00:00:00
9452,8606,18,3,15,125.28,0.29,544.97,1334.23,2024-11-29 00:00:00
9453,8607,177,3,2,1339.16,0.10,267.83,2410.49,2024-06-27 00:00:00
9454,8609,147,3,7,918.05,0.24,1542.32,4884.03,2025-09-07 00:00:00
9455,8609,138,5,6,1255.64,0.27,2034.14,5499.70,2024-06-28 00:00:00
9456,8610,15,4,18,1435.33,0.08,2066.88,23769.06,2024-07-13 00:00:00
9457,8612,79,5,7,419.13,0.05,146.70,2787.21,2025-11-25 00:00:00
9458,8613,134,5,11,1034.82,0.26,2959.59,8423.43,2023-06-23 00:00:00
9459,8616,15,2,17,690.49,0.03,352.15,11386.18,2024-10-04 00:00:00
9460,8616,112,4,13,1094.37,0.07,995.88,13230.93,2025-09-30 00:00:00
9461,8618,149,4,1,1265.67,0.25,316.42,949.25,2025-11-05 00:00:00
9462,8618,18,5,18,641.92,0.16,1848.73,9705.83,2023-11-27 00:00:00
9463,8620,16,1,1,706.86,0.22,155.51,551.35,2025-03-15 00:00:00
9464,8622,85,4,10,357.67,0.00,0.00,3576.70,2023-09-08 00:00:00
9465,8625,34,3,13,1220.54,0.18,2856.06,13010.96,2025-12-11 00:00:00
9466,8626,156,3,15,975.77,0.04,585.46,14051.09,2025-06-30 00:00:00
9467,8626,105,4,3,1430.25,0.23,986.87,3303.88,2024-03-24 00:00:00
9468,8627,80,1,18,746.71,0.19,2553.75,10887.03,2025-02-20 00:00:00
9469,8628,12,4,4,340.53,0.01,13.62,1348.50,2025-12-28 00:00:00
9470,8630,110,1,5,398.99,0.06,119.70,1875.25,2023-09-10 00:00:00
9471,8630,81,2,16,168.27,0.28,753.85,1938.47,2025-03-10 00:00:00
9472,8631,86,2,5,278.72,0.14,195.10,1198.50,2023-01-20 00:00:00
9473,8631,104,5,17,397.24,0.13,877.90,5875.18,2025-06-12 00:00:00
9474,8632,92,1,14,555.60,0.08,622.27,7156.13,2024-08-03 00:00:00
9475,8632,48,3,19,134.97,0.02,51.29,2513.14,2025-06-25 00:00:00
9476,8633,69,2,19,1412.63,0.06,1610.40,25229.57,2024-09-05 00:00:00
9477,8634,93,5,14,748.62,0.02,209.61,10271.07,2023-06-11 00:00:00
9478,8635,180,4,6,456.10,0.17,465.22,2271.38,2025-07-01 00:00:00
9479,8641,111,1,10,121.41,0.11,133.55,1080.55,2023-10-06 00:00:00
